	CO2_mole_fract	T274K	T276K	T278K	T280K	T282K	T284K	T286K	T288K	T290K	T292K	T294K	T296K	T298K	T300K	T302K	T304K	T306K	T308K	T310K	T312K
23	0.23767676767676768	0.8523979218347483	0.8297896840015376	0.8079074754913749	0.7867314333380568	0.7661900616875332	0.7463154221544669	0.7270346110787334	0.7083373279526578	0.69022650962368	0.6726165110639369	0.655566970339238	0.6389872247623007	0.6229066343016	0.6072896508229897	0.5921428613487525	0.5774004289151036	0.5631190181504236	0.5492147176091099	0.5357349606256515	0.5226322192029272
24	0.24757575757575756	0.8836787478370302	0.8603192599773132	0.837706817688308	0.8158209223654426	0.7945878986877996	0.7740411564560952	0.75410579404273	0.7347711023834856	0.7160402978802073	0.6978254602496738	0.6801877119407159	0.6630342173576614	0.6463947596907739	0.6302332524268697	0.6145564242546312	0.599296571812234	0.5845118875852211	0.5701162915195878	0.5561586596524496	0.5425898944183191
25	0.25747474747474747	0.9146447165829895	0.8905489382348861	0.8672203697532243	0.8446379168355765	0.8227258116736438	0.8015188274406556	0.7809401573405061	0.7609786987552365	0.7416379758991206	0.7228278896407558	0.7046109928661705	0.6868923930269616	0.6697022527613563	0.6530040155083727	0.6368045499240219	0.6210343507936654	0.6057530875785838	0.5908726045655515	0.5764431877895709	0.5624142019396133
26	0.2673737373737374	0.9452984370767887	0.9204812604404945	0.8964506009162508	0.873184809909575	0.8506061154189358	0.8287506699776097	0.8075398547131607	0.7869621893501536	0.7670215352830534	0.7476257099082882	0.7288386449243381	0.7105635052950797	0.692830791161589	0.6756035433767676	0.6588887696137091	0.6426152266728636	0.6268440115929123	0.6114849845422055	0.596589809784859	0.5821063459244525
27	0.2772727272727273	0.9756425155425157	0.9501187608129503	0.9253999693455324	0.9014639809420124	0.8782311088380945	0.8557389016060887	0.8339070215743605	0.8127236275149297	0.7921929483892364	0.7722208124368062	0.7528724807768264	0.7340492888510562	0.7157820341224532	0.6980334214430245	0.6808105972657618	0.6640406435917147	0.6477860370797963	0.6319547439266491	0.6165997757660139	0.6016675166072383
28	0.2871717171717172	1.0056795550221764	0.9794639658724584	0.9540709220171449	0.9294777954471566	0.9056030750287388	0.8824857226370829	0.8600437751582889	0.8382650478428899	0.8171541685368023	0.7966150695486862	0.7767142941737275	0.7573514597895781	0.7385576227012447	0.720295217462097	0.702571529746072	0.6853120292531587	0.6685805257055674	0.6522831800950272	0.6364743214486448	0.6210988904976303
29	0.29707070707070704	1.0354121549729238	1.0085193941888706	0.9824658945842503	0.9572286050640512	0.9327242813126937	0.9089933162534888	0.8859522146649692	0.8635884663531295	0.8419071302106937	0.8208103347248975	0.8003658601853636	0.7804717158484709	0.761159180021095	0.7423904817711467	0.7241730470788716	0.7064307951498848	0.6892288235730175	0.6724715755359758	0.6562146683407744	0.6404016305756534
30	0.30696969696969695	1.0648429108641975	1.0372875561298385	1.0105873112458266	0.9847187475206866	0.9595969792755381	0.9352638486081424	0.9116344214030789	0.8886958806667103	0.8664537492622703	0.8448084428221767	0.8238289354302607	0.8034117366422957	0.7835883115065221	0.7643207475237828	0.7456166126773021	0.7273983367891563	0.7097322614393475	0.6925211980604362	0.6758220239438539	0.6595768864834834
31	0.31686868686868686	1.0939744137754304	1.0657709536093218	1.038437584615296	1.0119505465974907	0.9862234048048623	0.9612994689199874	0.9370924589303706	0.9135892701800133	0.8907959231067077	0.8686112102867178	0.8471052582994293	0.8261731838921247	0.8058466051150983	0.7860875309204142	0.7669036735701259	0.7482160339138502	0.7300921549304356	0.71243330100791	0.6952975819503685	0.6786257947139761
32	0.32676767676767676	1.122809249994951	1.0939720798368884	1.0660191155893524	1.0389263120903678	1.0126057781274105	0.9871023095685068	0.9623283731918104	0.9382705962353599	0.9149355309172875	0.8922204353644686	0.870196549177046	0.848757701651587	0.8279356315653127	0.8076923314347773	0.788035660624651	0.7688852507197895	0.7503098047514917	0.732209123449231	0.7146425224380979	0.697549478796002
33	0.33666666666666667	1.1513500006206603	1.121893419068209	1.0933342932172836	1.0656483397734835	1.0387463038452553	1.0126744861865413	0.9873441926555423	0.9627418022889761	0.9388744338166495	0.9156378983081093	0.89310451065761	0.871166916529262	0.849856944560714	0.829136632036734	0.8090139887659514	0.7894073360694374	0.7703864968941685	0.7518498903859145	0.7338580120610964	0.7163490494766556
34	0.3465656565656566	1.1795992411630611	1.1495374463571486	1.1203854945710578	1.0921189113620047	1.064647170971168	1.038018097751621	1.0121419284467739	0.9870048140764065	0.9626144750651118	0.9388653615808059	0.9158308277596584	0.8934024379074991	0.8716120810104028	0.8504218994114053	0.8298400571924542	0.8097836237020294	0.7903235028402081	0.7713568129461624	0.7529452042374603	0.735025604900397
35	0.3564646464646465	1.2075595411511713	1.176906627309815	1.1471750846164381	1.118340294474981	1.0903105529633133	1.063135226675914	1.0367235744796899	1.011061539775458	0.9861574802461208	0.9619045700568041	0.9383771681361177	0.9154658581577385	0.893202561245957	0.8715495841747195	0.8505152495879671	0.830015432440215	0.8101220797616839	0.7907310885775817	0.7719052393339454	0.753580230785185
36	0.36636363636363634	1.2352334637418294	1.2040034178409222	1.1737054160853697	1.144314742598543	1.1157386077594142	1.0880279388949128	1.0610911075874738	1.034913870166757	1.0095052574489247	0.9847572512189489	0.9607451822813631	0.9373587528524133	0.9146298892348597	0.8925211210854446	0.8710409343302201	0.8501040663932758	0.8297834707179111	0.809973901236685	0.7907392448474944	0.7720140005956652
37	0.37626262626262624	1.262623565332878	1.2308302639328035	1.1999788293498785	1.1700444950495912	1.1409334778105145	1.1126982839549528	1.085246487650539	1.0585636787920034	1.0326595974485377	1.007425115353205	0.9829365037350662	0.9590826809734958	0.9358955527905011	0.9133379292537805	0.8914184646959874	0.8700508151569915	0.84930890484909	0.8290864215752385	0.8094483355837399	0.7903279757134671
38	0.38616161616161615	1.2897323951806703	1.257389601397372	1.2259976522976908	1.19553177694013	1.1658972901144502	1.1371482950996643	1.1091916577230445	1.0820128221099945	1.0556222738830727	1.029909855740241	1.0049527492828902	0.9806391851177669	0.9570010237788269	0.9340014123465796	0.9116491790628596	0.8898569540102164	0.8686995975667443	0.8480698071235143	0.8280336138325335	0.8085232056046668
39	0.39606060606060606	1.316562495022344	1.283683855641344	1.2517642002097897	1.2207787991424024	1.190632156249162	1.1613799893554546	1.1329285441577832	1.1052631396504988	1.0783950434285134	1.052213148844158	1.026795519154116	1.0020297916988758	0.9779477583217007	0.9545129587892519	0.9317344011077329	0.9095237441082318	0.8879567507410213	0.8669252024705106	0.8464961695405716	0.826600727984474
40	0.40595959595959596	1.3431163987032426	1.3097154414349854	1.2772807756400968	1.2457877582549632	1.2151401724059394	1.1853953676161013	1.1564590567295148	1.1283164541660442	1.10097964597099	1.07433665449842	1.0484663972162551	1.0232560111462532	0.9987371969970438	0.9748739419644432	0.951675440002079	0.9290524326729439	0.9070815528849132	0.8856537394412008	0.8648370804811618	0.844561568979193
41	0.41585858585858587	1.3693966318098794	1.3354867626846456	1.3025496682974638	1.270560836569821	1.239423419422707	1.2091964147265475	1.1797850887568169	1.1511745717816977	1.1233778047766356	1.0962820160890585	1.0699669511667178	1.0443193381009443	1.0193707650358235	0.9950857204075265	0.9714735906040602	0.9484442531799758	0.9260751793354568	0.9042565372708643	0.8830574124211914	0.8624067432855109
42	0.4257575757575757	1.3954057113087859	1.3610002122093174	1.3275731549301386	1.2951002020407762	1.263483962817453	1.2327850995659742	1.2029085172225311	1.1738392821428905	1.1455912266590693	1.1180508607352118	1.0912987327216042	1.0652212516084294	1.039849872515948	1.0151496379989868	0.9911301336475498	0.9677004255427283	0.9449387924319768	0.9227347027765578	0.9011582192853554	0.8801372543271692
43	0.43565656565656563	1.4211461451915732	1.3862581715214537	1.3523534992128687	1.319408008253071	1.287323852821878	1.2561633751302248	1.225831202892866	1.1963123585613638	1.1676216021445869	1.1396447994670593	1.1124632778016728	1.085963215308488	1.060175914553132	1.0350670241537503	1.010646335928118	0.9868221562934593	0.9636735416914237	0.9410893305257861	0.9191405433176874	0.8977540944090614
44	0.44555555555555554	1.44662043212651	1.4112630106122372	1.376892951636781	1.3434863943944526	1.3109451244153534	1.2793331786136575	1.248554990435213	1.2185955581592898	1.1894706056351054	1.1610654274012133	1.133462106715552	1.1065466776221697	1.0803502714887907	1.0548391940075237	1.030023450486048	1.0058106387614427	0.9822805639808655	0.9593215030024214	0.9370054152404548	0.9152582448688146
45	0.45545454545454545	1.4718310611168959	1.436017087741505	1.4011937494021856	1.3673374852277569	1.3343497973592748	1.3022964314904817	1.2710817085347546	1.2406906220116203	1.2111398955689245	1.182314323913622	1.15429672434025	1.1269730719359299	1.1003743090750273	1.0744674486002008	1.0492627167864312	1.0246670532482625	1.0007609836871885	0.9774322907699237	0.9547538544104642	0.9326506762258944
46	0.46535353535353535	1.49678051116649	1.4605227492325006	1.425258116314408	1.3909633910651011	1.357539876231871	1.32505503959565	1.2934131700099036	1.2625992752867312	1.2326311145793574	1.203393052810044	1.1749686202990195	1.147243816782989	1.1202493786567613	1.09395307505639	1.0683653608964045	1.0433925672002984	1.0191159128840563	0.9954227526319179	0.9723868689728252	0.9499323483282888
47	0.47525252525252526	1.5214712509522308	1.4847823292716134	1.449088262682786	1.4143662077437673	1.3805173504635446	1.3476108932053648	1.3155511719266388	1.2843232273854066	1.2539458896512878	1.2243031624941452	1.1954792691366354	1.1673603160219674	1.139976817351067	1.1132973467631233	1.0873325956595794	1.0619883353784525	1.0373464514961885	1.0132939357901756	0.9899054560122252	0.9671042104968097
48	0.4851515151515151	1.5459057385044515	1.5087981497132534	1.4726863852229157	1.4375480166038603	1.4032841943728083	1.3699658671172468	1.3374974957117847	1.3058641720782145	1.2750858322757006	1.2450461861332698	1.215830130492136	1.1873239590128521	1.1595579482237597	1.1325015235447977	1.1061656208677237	1.08045550002518	1.0554536874609983	1.0310468760000528	1.0073106017017586	0.9841672016670635
49	0.495050505050505	1.570086420894802	1.5325725198899962	1.4960546669622565	1.460510884467808	1.4258423672028628	1.3921218207302246	1.3592539072652852	1.3272237876413273	1.2960525386022437	1.265623641821942	1.2360226492690798	1.2071361207903513	1.1789940804633006	1.1515668518354063	1.1248656234297423	1.098795191028858	1.0734386968876497	1.0486825977234255	1.0246032814493586	1.0011222505291297
50	0.5049494949494949	1.5940157339320378	1.5561077364281115	1.519195277149164	1.4832568636217687	1.4481938131588892	1.4140805981241875	1.3808221570715193	1.3484037369908288	1.3168475895898524	1.2860370327431414	1.2560582558033695	1.2267981622346817	1.1982865095520585	1.1704945648481024	1.1434337775380103	1.117008526085565	1.091302544213577	1.0662021142791822	1.0417844600418777	1.0179702756649942
51	0.5148484848484849	1.6176961018658313	1.5794060830685848	1.5421103711654445	1.5057879917990027	1.4703404614460869	1.4358440281394553	1.4022039803096997	1.369405667815555	1.3374725511555057	1.3062878473274002	1.2759383660286943	1.2463114302398446	1.2174365174349888	1.1892858827421606	1.161871244832108	1.1350966108582967	1.1090462823585165	1.0836064279913076	1.0588550917868595	1.0347121856837789
52	0.5247474747474747	1.641129937098747	1.6024698304937295	1.5648020904424813	1.5281062921652648	1.49228422630851	1.4574139244560955	1.4234010969633966	1.3902312127085128	1.357928974321139	1.3263775594097764	1.295664381639634	1.265677257879436	1.2364453726857723	1.2079420127873686	1.18017917456001	1.1530605391336866	1.1266709528760976	1.1008965303346085	1.0758161206520453	1.0513488793548054
53	0.5346464646464646	1.6643196399065008	1.6253012361594612	1.5872725623810036	1.5502137733062586	1.514027007068748	1.478792085673136	1.4444152119292328	1.4108819892969158	1.3782183953587668	1.346307628384738	1.3152376902524772	1.2848969645700434	1.2553143306704664	1.226464149525917	1.1983587037367718	1.1709013929762657	1.144177586103036	1.1180734020781278	1.0926684804026576	1.0678812457385405
54	0.5445454545454546	1.6872675981665843	1.6479025441333088	1.6095239002745436	1.572112429217195	1.5355706881684705	1.499980295387704	1.4652480151247722	1.431359600370871	1.3983423359338556	1.3660794993590046	1.3346596655637921	1.3039718562322675	1.2740446337087137	1.2448534749318125	1.2164109573007644	1.1886202428803108	1.1615672013059841	1.1351380134262847	1.109413094736507	1.0843101643154538
55	0.5544444444444444	1.7099761870953731	1.6702759849382236	1.631558203236623	1.5938042392944967	1.5569171392098902	1.5209803222741265	1.485901181595655	1.4516656340107692	1.4183023032469817	1.3856946033023987	1.353931667506802	1.3229032254494228	1.2926375112325574	1.2631111585678807	1.2343370482675005	1.206218147919331	1.1788408068260625	1.1520913241577886	1.1260508774169518	1.1006365051128368
56	0.5643434343434344	1.7324477689937483	1.6924237754022253	1.6533775561317101	1.6152911683296658	1.5780682149981546	1.541793920163021	1.5063763716219956	1.4718016637133937	1.438099790173821	1.4051543571967269	1.3730550424056012	1.3416923516239572	1.3110941799429017	1.2812383577403896	1.2521380778810993	1.223696155893225	1.195999400221139	1.1689342837623615	1.1425827324037645	1.1168611288296098
57	0.5742424242424242	1.754684693001318	1.7143481185139278	1.674984029509972	1.6365751665053567	1.5990257555847065	1.562422828120409	1.5266752308240858	1.4917692485168024	1.4577362754035017	1.4244601641827563	1.3920311231272564	1.360340501131634	1.3294158439636707	1.2992362176513483	1.26981513576343	1.241055303473167	1.2130439684058814	1.1856678315753184	1.1590095539819314	1.1329848869591639
58	0.5841414141414141	1.776689294859254	1.7360512032839777	1.6963796795458443	1.6576581693936594	1.619791586311626	1.5828687705268683	1.5467993902674297	1.511569933124003	1.4772132235753581	1.4436134137053003	1.4108612292318388	1.3788489274735185	1.3476036949937025	1.317105871548516	1.2873693000609832	1.2582966163442526	1.2299754877896265	1.2022928969100393	1.1753322268884316	1.1490086219102673
59	0.594040404040404	1.7984638966817779	1.7575352046124044	1.717566547980438	1.6785420979566223	1.6403675178569783	1.6031334571567601	1.5667504665671326	1.5312052480254494	1.496532085414118	1.4626154816564703	1.4295466671204164	1.3972188714258127	1.365658912456418	1.3348484408731667	1.3048016375895044	1.275421109345948	1.246794924412115	1.2188103991883699	1.1915516264370285	1.1649331671260779
60	0.6039393939393939	1.8200108067363094	1.7788022831619066	1.7385466620677816	1.6992288585490178	1.6607553462811788	1.6232185832575372	1.5865300619916725	1.550676709620407	1.5156942978635612	1.4814677305171193	1.448088730181051	1.4154515611875693	1.3835826636473116	1.352465035405652	1.3221132039764358	1.2924297866103855	1.263503234077119	1.2352212480689941	1.2076686186411107	1.180759347201287
61	0.6138383838383838	1.8413323192322704	1.7998545852370786	1.7593220345249174	1.7197203429233618	1.6809568530744023	1.6431258296291662	1.6061397645660855	1.5699858203371932	1.5347012842186805	1.5001715094965133	1.466488698932845	1.4335482125263441	1.4013761038793056	1.3699567534088022	1.3393050438012077	1.3093236416985434	1.2801013624840107	1.251526343573817	1.2236840603346213	1.196487977997442
62	0.6237373737373737	1.8624307141185366	1.820694242669545	1.7798946634858372	1.7400184282371949	1.700973805205021	1.6628568627036737	1.6255811481745686	1.5891340687523359	1.553554454256368	1.5187281546702713	1.484747841168054	1.4515100289217966	1.4190403766259938	1.3873246817692009	1.356378190733413	1.3261036577343481	1.2965902453573044	1.2677265762123817	1.2395987992911055	1.212119866756467
63	0.6336363636363637	1.8833082568895043	1.8413233727090212	1.8002665324592586	1.76012497706262	1.7208079551691093	1.6824133346248247	1.6448557726625452	1.6081229297086708	1.5722552043646734	1.5371389891165979	1.502867412092328	1.4693382017073027	1.4365766136628322	1.404569896136379	1.3733336676689065	1.342770807536735	1.3129708085742111	1.283822827104376	1.2554136743409146	1.2276558122124275
64	0.6435353535353535	1.9039671983997442	1.8617440779202383	1.8204396102902172	1.7800418373980946	1.7404610410410002	1.7017968833279584	1.6639651839381915	1.6269538644323984	1.5908049176706447	1.5554053230508507	1.5208486544630884	1.4870339102095984	1.4539859352062945	1.4216934610599574	1.3901724868638705	1.3593260537497118	1.3292439682902402	1.2998159681002424	1.271129515486598	1.2430966047015575
65	0.6534343434343434	1.9244097746871973	1.881958446085743	1.84041585112548	1.7997708426824772	1.7599347865249049	1.7210091326199894	1.6829109140734502	1.645628320649131	1.6092049641667916	1.5735284539584626	1.5386927987260983	1.504598321886501	1.4712694500510453	1.4386964301247849	1.4068956500668741	1.3757703489704507	1.3454106310628817	1.315706861899947	1.2867471440165168	1.2584430262705943
66	0.6633333333333333	1.9446382068048453	1.9019685501144987	1.8601971943827271	1.8193138118113128	1.7792309010075906	1.7400516922595748	1.7016944814045545	1.6641477326989467	1.6274567008362013	1.5915096667262576	1.5564010631502434	1.5220325924627298	1.4884282557051554	1.4555798460840952	1.423504148648972	1.3921046358754496	1.3614716939734146	1.3314963621699183	1.3022673726167102	1.2736958507834384
67	0.6732323232323232	1.9646547006608075	1.9217764479562731	1.8797855647235076	1.8386725491553402	1.7983510796121276	1.7589261580374653	1.720317390632062	1.6825135216504723	1.6455614717763085	1.6093502337721957	1.573974653960558	1.5393378660638768	1.5054634385234023	1.4723447409907329	1.4399989637318706	1.408329847344802	1.3774280447468568	1.3471853136582088	1.3176910054810482	1.2888558440261804
68	0.6831313131313131	1.9844614468667794	1.941384182521744	1.899182872029916	1.8578488445812227	1.817297003252686	1.7776341118570462	1.7387811329204308	1.7007270954140228	1.6635206083213836	1.6270514151735505	1.5914147654695434	1.5565152753485452	1.5223760738386807	1.4889921363264698	1.456381066314202	1.4244469065846002	1.3932805618701039	1.3627745523078987	1.333018838419698	1.3039237638105141
69	0.693030303030303	2.004060620594734	1.9607937816082808	1.9183910113849667	1.8768444734744658	1.8360703386903883	1.796177121815064	1.7570871859971353	1.7187898488538011	1.6813354291637281	1.6446144587935785	1.6087225802067797	1.5735659416387013	1.5391672260915645	1.5055230431294513	1.4726514173959315	1.4404567272475086	1.4090301147082873	1.3782649053687759	1.348251658965937	1.3189003600755724
70	0.702929292929293	2.0234543814418053	1.9800072578313397	1.9374118630566288	1.8956611967645145	1.8546727385902109	1.814556742282552	1.7752370142513427	1.7367031638991954	1.6990072404736205	1.662040600406689	1.6258992690468859	1.590490975048253	1.555837948958057	1.5219384621198078	1.488810968100943	1.4563602135515457	1.4246775636193794	1.3936571915073304	1.363390246481343	1.3337863749882097
71	0.7128282828282828	2.04264487330324	1.9990266085614052	1.956247292485477	1.9143007609520009	1.8731058415789177	1.8327745139859566	1.7932320688321586	1.7544684096551761	1.7165373360180247	1.679331063822139	1.64294599133585	1.6072914746099096	1.5723892854755386	1.5382393838234623	1.5048606597978216	1.4721582603970957	1.440223760067076	1.4089522209150778	1.378435372259385	1.348582543041759
72	0.7227272727272727	2.061634224253349	2.0178538158664123	1.9748991502759188	1.9327648981381211	1.8913712723040261	1.8508319640884543	1.811073787746452	1.772086942511816	1.7339269972780966	1.6964870610062948	1.659863895015752	1.623968528400331	1.5888222681669728	1.554426788694158	1.5208014242188796	1.4878517534821896	1.4556695467319951	1.424150795415259	1.39338779962745	1.363289591153294
